,Unnamed: 0,Name,URL,Zone,Difficulty,Rating,Reviews,Elevation_gain_m,Traffic,Activities,Attractions,Suitabilities,Backpacking,Birdwatching,Camping,Fishing,Hiking,Horsebackriding,Mountainbiking,Naturetrips,Paddlesports,Roadbiking,Rockclimbing,Running,Skiing,Snowshoeing,Walking,Beach,Cave,Citywalk,Forest,Historicsite,Hotsprings,Lake,Railstrails,River,Views,Waterfall,Wildlife,Dogfriendly,Kidfriendly,Partiallypaved,Paved,Strollerfriendly,Wheelchairfriendly
492,72,Mustang Hills and East Summit via Cobble Flats Route,https://www.alltrails.com/explore/trail/canada/alberta/mustang-hills-and-east-summit-via-cobble-flats-route?ref=result-card,Kananaskis Country Public Land Use Zone,moderate,2.5,4,554.74,moderately,"Backpacking, Hiking, Bird watching","Forest, Hot springs, River, Views, Wildlife",,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0
493,73,Quirk Creek,https://www.alltrails.com/explore/trail/canada/alberta/quirk-creek?ref=result-card,Little Elbow Provincial Recreation Area,moderate,0,0,275.84,lightly,"Backpacking, Camping, Hiking, Nature trips","Forest, Lake, Views, Wildlife",,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
494,74,Moose Mountain MTB Loop,https://www.alltrails.com/explore/trail/canada/alberta/moose-mountain-mtb-loop?ref=result-card,Kananaskis Country Public Land Use Zone,moderate,0,0,1189.94,lightly,"Hiking, Nature trips","Forest, Views",,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
495,0,Fish Creek Votier Flats Trail,https://www.alltrails.com/explore/trail/canada/alberta/fish-creek-votier-flats-trail?ref=result-card,Fish Creek Provincial Park,moderate,4,308,646.79,lightly,"Hiking, Snowshoeing","Forest, Views, Wildlife",,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
496,1,Paradise Trail,https://www.alltrails.com/explore/trail/canada/alberta/paradise-trail?ref=result-card,Ann & Sandy Cross Conservation Area,moderate,4,120,22.86,lightly,"Hiking, Nature trips, Walking, Bird watching","Views, Wildlife",,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
497,2,Fescue Loop,https://www.alltrails.com/explore/trail/canada/alberta/fescue-loop?ref=result-card,Ann & Sandy Cross Conservation Area,easy,4.5,98,425.81,lightly,"Hiking, Nature trips, Walking, Bird watching","Forest, Views, Wildlife",,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
498,3, 8th Tracks Fish Creek Trail,https://www.alltrails.com/explore/trail/canada/alberta/8th-tracks-fish-creek-trail?ref=result-card,Fish Creek Provincial Park,moderate,4,86,1193.9,lightly,"Backpacking, Camping, Hiking","Forest, Lake, River, Views, Wildlife",,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0
499,4,"Aspen, Paradise, Fescue Loop",https://www.alltrails.com/explore/trail/canada/alberta/aspen-paradise-fescue-loop?ref=result-card,Ann & Sandy Cross Conservation Area,moderate,4.5,93,349.91,lightly,Hiking,"Forest, Hot springs, Views",,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
500,5,Shannon Terrace to Votier Flats,https://www.alltrails.com/explore/trail/canada/alberta/shannon-terrace-to-votier-flats?ref=result-card,Fish Creek Provincial Park,moderate,4,66,510.84,lightly,"Camping, Hiking, Nature trips, Walking, Bird watching, Running","Forest, Lake, Views, Wildlife",,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
501,6,Fish Creek Provincial Park Trail,https://www.alltrails.com/explore/trail/canada/alberta/fish-creek-provincial-park-trail?ref=result-card,Fish Creek Provincial Park,moderate,4,58,123.75,lightly,"Hiking, Walking","Forest, Hot springs",,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
502,7,"Aspen, Fescue and Rancher's Trail",https://www.alltrails.com/explore/trail/canada/alberta/aspen-fescue-and-ranchers-trail?ref=result-card,Ann & Sandy Cross Conservation Area,easy,4,72,15.85,lightly,"Hiking, Nature trips","Forest, Hot springs, River",,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
503,8,Bebo Grove Loop,https://www.alltrails.com/explore/trail/canada/alberta/bebo-grove-loop?ref=result-card,Fish Creek Provincial Park,easy,4.5,70,127.71,NA,"Road biking, Walking, Running",,"Kid friendly, Stroller friendly, Paved",0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
504,9,Fish Creek Path,https://www.alltrails.com/explore/trail/canada/alberta/fish-creek-path?ref=result-card,Fish Creek Provincial Park,easy,4,53,61.87,lightly,Walking,"Lake, River",Dog friendly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
505,10,Burdock Trail,https://www.alltrails.com/explore/trail/canada/alberta/burdock-trail?ref=result-card,Fish Creek Provincial Park,easy,4,27,221.89,moderately,"Hiking, Nature trips, Road biking, Walking, Bird watching, Running","Forest, River, Views, Wildlife","Kid friendly, Partially paved",0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0
506,11,Fish Creek Provincial Park,https://www.alltrails.com/explore/trail/canada/alberta/fish-creek-provincial-park?ref=result-card,Fish Creek Provincial Park,easy,4.5,36,94.79,moderately,"Hiking, Nature trips, Walking, Running","River, Views, Wildlife","Kid friendly, Partially paved",0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0
507,12,South Side of Fish Creek Park,https://www.alltrails.com/explore/trail/canada/alberta/south-side-of-fish-crerk-park?ref=result-card,"Calgary, Alberta",easy,4.5,22,190.8,lightly,"Hiking, Nature trips, Walking, Running","Forest, River, Views","Kid friendly, Paved",0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0
508,13,Fish Creek Provincial Park - Outer Loop East,https://www.alltrails.com/explore/trail/canada/alberta/fish-creek-provincial-park-outer-loop-east?ref=result-card,Fish Creek Provincial Park,easy,4.5,5,80.77,lightly,"Hiking, Nature trips, Walking, Running","Views, Wildlife",Kid friendly,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
509,0,Ha Ling Trail to Ha Ling Peak,https://www.alltrails.com/explore/trail/canada/alberta/ha-ling-peak?ref=result-card,Bow Valley Provincial Park,hard,4.5,3138,57.91,lightly,"Nature trips, Walking","Forest, Views","Kid friendly, Dog friendly",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0
510,1,Upper Grassi Lakes Trail Loop,https://www.alltrails.com/explore/trail/canada/alberta/upper-grassi-lakes-trail-loop?ref=result-card,Canmore Nordic Centre Provincial Park,easy,4.5,2646,101.8,lightly,"Mountain biking, Nature trips, Snowshoeing, Walking, Running","Views, Wildlife","Kid friendly, Dog friendly",0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0
511,2,East End Of Rundle (EEOR),https://www.alltrails.com/explore/trail/canada/alberta/east-end-of-rundle-eeor?ref=result-card,Spray Valley Provincial Park,hard,4.5,1581,141.73,lightly,"Hiking, Walking, Running",City walk,Kid friendly,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
512,3,Grassi Lake Trail ,https://www.alltrails.com/explore/trail/canada/alberta/grassi-lake-trail?ref=result-card,Canmore Nordic Centre Provincial Park,moderate,4.5,1071,39.93,NA,"Hiking, Walking, Running",Views,,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
513,4,West Wind Pass,https://www.alltrails.com/explore/trail/canada/alberta/west-wind-pass?ref=result-card,Bow Valley Provincial Park,moderate,4.5,886,218.85,NA,"Hiking, Road biking, Walking, Running",Lake,"Dog friendly, Paved",0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
514,5,Little Lougheed,https://www.alltrails.com/explore/trail/canada/alberta/little-lougheed?ref=result-card,Spray Valley Provincial Park,hard,4.5,397,287.73,NA,Mountain biking,Lake,Partially paved,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
515,6,Old Goat Glacier Trail,https://www.alltrails.com/explore/trail/canada/alberta/old-goat-glacier-trail?ref=result-card,Spray Valley Provincial Park,hard,4.5,384,50.9,lightly,"Hiking, Running",Views,Kid friendly,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
516,7,Grotto Mountain Trail,https://www.alltrails.com/explore/trail/canada/alberta/grotto-mountain-trail?ref=result-card,Bow Flats Natural Area,hard,4.5,402,100.89,NA,Walking,,Partially paved,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
517,8,Windtower Trail via West Wind Pass,https://www.alltrails.com/explore/trail/canada/alberta/windtower-trail-via-west-wind-pass?ref=result-card,Bow Valley Provincial Park,hard,4.5,339,68.88,heavily,"Hiking, Nature trips, Walking, Bird watching","Forest, River, Views, Waterfall, Wildlife",Kid friendly,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0
518,9,Wind Ridge Trail,https://www.alltrails.com/explore/trail/canada/alberta/wind-ridge-trail?ref=result-card,Bow Valley Provincial Park,hard,4.5,379,36.88,NA,"Hiking, Walking","Lake, Wildlife",,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
519,10,Miners Peak and Ha Ling Peak via Ha Ling Trail,https://www.alltrails.com/explore/trail/canada/alberta/miners-peak-and-ha-ling-peak-via-ha-ling-trail?ref=result-card,Bow Valley Provincial Park,hard,4.5,338,807.72,lightly,"Mountain biking, Walking",,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520,11,Quarry Lake Loop,https://www.alltrails.com/explore/trail/canada/alberta/quarry-lake?ref=result-card,Canmore Nordic Centre Provincial Park,easy,4,232,153.92,lightly,"Hiking, Horseback riding, Mountain biking, Nature trips, Walking, Bird watching",Views,Dog friendly,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
521,12,Policemans Creek Boardwalk Trail,https://www.alltrails.com/explore/trail/canada/alberta/policemans-creek-boardwalk-trail?ref=result-card,"Canmore, Alberta",easy,4,211,747.98,moderately,"Hiking, Nature trips, Walking, Bird watching","Forest, Views",,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
522,13,Mount Sparrowhawk Peak,https://www.alltrails.com/explore/trail/canada/alberta/mount-sparrowhawk-peak?ref=result-card,Spray Valley Provincial Park,hard,4.5,161,351.74,lightly,"Hiking, Nature trips, Bird watching","Forest, Views, Wildlife",,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
523,14,Banff Legacy Trail,https://www.alltrails.com/explore/trail/canada/alberta/banff-legacy-trail?ref=result-card,Bow Valley Provincial Park,moderate,4.5,379,769.92,lightly,"Hiking, Nature trips, Running","Forest, Views, Wildlife",,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
524,15,Bow River Trail,https://www.alltrails.com/explore/trail/canada/alberta/bow-river-trail--2?ref=result-card,"Canmore, Alberta",easy,4,177,958.9,moderately,"Backpacking, Camping, Hiking, Bird watching","Forest, Views, Wildlife",,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
525,16,Pigeon Mountain,https://www.alltrails.com/explore/trail/canada/alberta/pigeon-mountain?ref=result-card,Bow Valley Provincial Park,moderate,4.5,194,965.0,lightly,"Backpacking, Hiking, Nature trips, Bird watching","Forest, Views, Wildlife",,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
526,17,Three Sisters via Highline Trail,https://www.alltrails.com/explore/trail/canada/alberta/three-sisters-via-highline-trail?ref=result-card,Bow Valley Provincial Park,moderate,4,153,900.99,moderately,"Hiking, Mountain biking, Nature trips, Bird watching, Running","Forest, Views",,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
527,18,Rimwall Summit,https://www.alltrails.com/explore/trail/canada/alberta/rimwall-summit?ref=result-card,Bow Valley Provincial Park,moderate,4.5,125,1659.94,lightly,"Backpacking, Hiking","Forest, River, Views, Wildlife",,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0
528,19,Miners Peak,https://www.alltrails.com/explore/trail/canada/alberta/miners-peak?ref=result-card,Bow Valley Provincial Park,hard,4.5,66,742.8,moderately,"Hiking, Mountain biking, Nature trips, Walking, Bird watching","Forest, Views, Wildlife",,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
529,20,Sparrowhawk Tarns,https://www.alltrails.com/explore/trail/canada/alberta/sparrowhawk-tarns--2?ref=result-card,Bow Valley Provincial Park,moderate,4.5,137,661.72,heavily,"Backpacking, Camping, Hiking","Lake, Views, Wildlife",,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
530,21,Read's Tower,https://www.alltrails.com/explore/trail/canada/alberta/reads-tower?ref=result-card,Bow Valley Provincial Park,hard,4.5,113,146.0,heavily,"Hiking, Walking","Forest, River, Views, Waterfall, Wildlife",Kid friendly,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0
531,22,Grassi Knob Trail,https://www.alltrails.com/explore/trail/canada/alberta/grassi-knob-trail--2?ref=result-card,"Canmore, Alberta",hard,4.5,274,856.79,moderately,"Backpacking, Camping, Fishing, Hiking, Mountain biking, Nature trips, Bird watching","Forest, Lake, Views, Waterfall, Wildlife",,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0
532,23,Three Sisters Creek,https://www.alltrails.com/explore/trail/canada/alberta/three-sisters-creek--2?ref=result-card,Bow Valley Provincial Park,easy,4,184,1162.81,moderately,"Hiking, Running","Forest, Views, Wildlife",,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
533,24,Bow River Loop,https://www.alltrails.com/explore/trail/canada/alberta/bow-river-loop--2?ref=result-card,Canmore Nordic Centre Provincial Park,easy,4.5,158,443.79,lightly,"Hiking, Walking",Views,Dog friendly,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
534,25,Three Sisters Pass,https://www.alltrails.com/explore/trail/canada/alberta/three-sisters-pass?ref=result-card,Bow Valley Provincial Park,hard,4,96,724.81,moderately,"Hiking, Nature trips, Walking, Bird watching","Forest, Views, Wildlife",,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
535,26,Grassi Lake,https://www.alltrails.com/explore/trail/canada/alberta/grassi-lake?ref=result-card,Bow Valley Provincial Park,moderate,4.5,170,648.92,lightly,"Hiking, Running",Forest,,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,27,Middle Sister Trail,https://www.alltrails.com/explore/trail/canada/alberta/middle-sister-trail?ref=result-card,Bow Valley Provincial Park,hard,4,104,883.92,moderately,"Hiking, Nature trips, Walking, Bird watching, Running",Views,,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
537,28,Goat Creek Trail,https://www.alltrails.com/explore/trail/canada/alberta/goat-creek-trail?ref=result-card,Spray Valley Provincial Park,hard,4.5,178,884.83,lightly,"Hiking, Mountain biking","Views, Wildlife",Dog friendly,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
538,29,"Tibits Quarry, Meander and New Connector Trail",https://www.alltrails.com/explore/trail/canada/alberta/tibits-quarry-meander-and-new-connector-trail?ref=result-card,Bow Valley Provincial Park,moderate,4,181,1281.99,lightly,"Hiking, Mountain biking","Lake, River, Views, Wildlife",,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0
539,30,Big Sister Trail,https://www.alltrails.com/explore/trail/canada/alberta/big-sister?ref=result-card,Bow Valley Provincial Park,hard,4,76,1291.74,lightly,"Hiking, Running",Views,,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
540,31,Mount Lawrence Grassi,https://www.alltrails.com/explore/trail/canada/alberta/mount-lawrence-grassi?ref=result-card,Bow Valley Provincial Park,hard,4.5,114,206.96,lightly,Hiking,"Forest, River, Views",,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
541,32,Trans Canada Trail: Canmore,https://www.alltrails.com/explore/trail/canada/alberta/trans-canada-trail-canmore?ref=result-card,"Canmore, Alberta",easy,4.5,52,1816.0,moderately,"Nature trips, Road biking",Views,,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
542,33,"Spur Line Trail, Canmore Creek and TransCanada Trail",https://www.alltrails.com/explore/trail/canada/alberta/spur-line-trail-canmore-creek-and-transcanada-trail?ref=result-card,"Canmore, Alberta",moderate,4,58,788.82,lightly,"Hiking, Nature trips, Bird watching",Views,,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
543,34,West Wind Creek Trail Loop,https://www.alltrails.com/explore/trail/canada/alberta/west-wind-creek-trail-loop?ref=result-card,Bow Valley Provincial Park,moderate,3.5,109,222.81,lightly,Hiking,"Forest, River, Views",,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
544,35,Mount Rundle via East Rundle Route,https://www.alltrails.com/explore/trail/canada/alberta/mount-rundle-via-east-rundle-route?ref=result-card,Bow Valley Provincial Park,hard,4.5,45,735.79,moderately,"Hiking, Mountain biking, Nature trips, Walking, Bird watching","Forest, Views, Wildlife",,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
545,36,Montane Traverse Loop ,https://www.alltrails.com/explore/trail/canada/alberta/montane-traverse-loop?ref=result-card,Bow Valley Provincial Park,moderate,4,94,920.8,lightly,"Backpacking, Fishing, Hiking, Mountain biking","Forest, Lake, Views, Wildlife",,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
546,37,Canmore Hoodoos,https://www.alltrails.com/explore/trail/canada/alberta/canmore-hoodoos?ref=result-card,"Canmore, Alberta",easy,3.5,79,26311.86,lightly,"Backpacking, Hiking","Forest, Lake, River, Views, Wildlife",,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0
547,38,Powerline to Loki to Highline to Riders of Rohan Loop,https://www.alltrails.com/explore/trail/canada/alberta/powerline-to-loki-to-highline-to-riders-of-rohan-loop?ref=result-card,Bow Valley Provincial Park,moderate,4,37,819.91,lightly,"Backpacking, Hiking, Snowshoeing, Walking, Bird watching","Forest, Views, Wildlife",,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
548,39,Mount Lougheed 2 and 3,https://www.alltrails.com/explore/trail/canada/alberta/mount-lougheed-2-and-3?ref=result-card,Spray Valley Provincial Park,hard,4.5,35,941.83,lightly,Hiking,"Forest, River, Views, Wildlife",,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0
549,40,Horseshoe Loop,https://www.alltrails.com/explore/trail/canada/alberta/horse-shoe-loop?ref=result-card,Bow Valley Provincial Park,moderate,4,87,769.92,moderately,"Hiking, Snowshoeing","Forest, Views, Wildlife",,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
550,41,Anû kathâ Îpa,https://www.alltrails.com/explore/trail/canada/alberta/anu-katha-ipa?ref=result-card,Bow Valley Provincial Park,hard,4,45,499.87,moderately,Hiking,"Forest, Views",Dog friendly,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
551,42,Banff Loop Trail (Cross Country Ski Route),https://www.alltrails.com/explore/trail/canada/alberta/banff-loop-trail?ref=result-card,Canmore Nordic Centre Provincial Park,moderate,4.5,47,475.79,heavily,Hiking,"Forest, Views, Wildlife",Dog friendly,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0
552,43,Mount Collembola,https://www.alltrails.com/explore/trail/canada/alberta/mount-collembola?ref=result-card,Bow Flats Natural Area,hard,4.5,34,381.91,lightly,"Hiking, Snowshoeing","Forest, Views, Wildlife",,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
553,44,Mount Charles Stewart South Peak Trail,https://www.alltrails.com/explore/trail/canada/alberta/mount-charles-stewart-south-peak-trail?ref=result-card,Bow Valley Provincial Park,hard,3.5,19,497.74,lightly,"Hiking, Nature trips","Forest, Views, Wildlife",,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
554,45,Heights Lookout via Tibbats Quarry,https://www.alltrails.com/explore/trail/canada/alberta/heights-lookout-via-tibbats-quarry?ref=result-card,Bow Valley Provincial Park,moderate,4,46,1696.82,lightly,"Hiking, Mountain biking","Forest, River, Views",,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
555,46,Goat Pond,https://www.alltrails.com/explore/trail/canada/alberta/goat-pond?ref=result-card,Spray Valley Provincial Park,moderate,4,33,2088.79,lightly,"Hiking, Nature trips","Forest, Views",,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
556,47,Benchlands Ridge,https://www.alltrails.com/explore/trail/canada/alberta/benchlands-ridge?ref=result-card,Bow Valley Provincial Park,moderate,3.5,42,1384.71,lightly,"Hiking, Mountain biking, Running",,,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
557,48,Ship's Prow Mountain Loop,https://www.alltrails.com/explore/trail/canada/alberta/ships-prow-mountain-loop?ref=result-card,Bow Valley Provincial Park,hard,4,23,266.7,moderately,"Hiking, Snowshoeing","Forest, River, Views, Wildlife",,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0
558,49,Lynx Trail and Banff Trail Loop (Cross County Ski Route),https://www.alltrails.com/explore/trail/canada/alberta/lynx-and-banff-loop?ref=result-card,Canmore Nordic Centre Provincial Park,easy,4,31,565.71,moderately,"Mountain biking, Nature trips, Walking, Bird watching","Forest, Views, Wildlife",,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
559,50,The Orphan Route,https://www.alltrails.com/explore/trail/canada/alberta/the-orphan?ref=result-card,Bow Valley Provincial Park,hard,4,33,654.71,lightly,Hiking,"Forest, Views, Wildlife",,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
560,51,Highline and Powerline Track Loop,https://www.alltrails.com/explore/trail/canada/alberta/highline-and-powerline-track-loop?ref=result-card,"Canmore, Alberta",moderate,4,37,488.9,lightly,"Hiking, Snowshoeing","Forest, River, Views, Waterfall",Dog friendly,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0
561,52,Montaine Traverse Trail ,https://www.alltrails.com/explore/trail/canada/alberta/montaine-traverse-trail?ref=result-card,Bow Valley Provincial Park,moderate,4,36,632.76,moderately,Hiking,"Forest, Views, Wildlife",,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
562,53,Lady Macdonald Teahouse Trail [CLOSED],https://www.alltrails.com/explore/trail/canada/alberta/lady-macdonald-teahouse-trail?ref=result-card,Bow Valley Provincial Park,hard,4.5,919,895.81,moderately,"Hiking, Nature trips","Forest, River, Views, Wildlife",,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0
563,54,Grassi Lakes via Highline and Mosquito Bite Trail,https://www.alltrails.com/explore/trail/canada/alberta/grassi-lakes-via-highline-and-mosquito-bite-trail?ref=result-card,Canmore Nordic Centre Provincial Park,moderate,4,17,282.85,lightly,"Hiking, Walking","Views, Wildlife",,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
564,55,Echo Canyon Trail,https://www.alltrails.com/explore/trail/canada/alberta/echo-canyon-trail?ref=result-card,Bow Valley Provincial Park,hard,4,16,481.89,lightly,"Hiking, Running","Forest, River, Views, Wildlife",Dog friendly,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0
